,Name,Estimate_Score
619,All Creatures Great and Small: Series 3,3.7302785701046615
620,The Miracle of Morgan's Creek,3.7300813352946656
621,The Andy Griffith Show: Vol 3: Andy Discovers America / Andy's English Valet,3.7298098090230725
622,UFC 43: Ultimate Fighting Championship: Meltdown,3.729623005909922
623,Lewis and Clark: The Journey of the Corps of Discovery,3.7294068989013875
624,Hand Maid May,3.7293975619492974
625,Silkwood,3.7292537117231124
626,Batman Beyond: The Movie,3.729132097141579
627,Fear of the Dark,3.728907913216279
628,Hostage,3.7288989263116807
629,Jamaica Inn,3.7285725735684623
630,Pulp Fiction: Bonus Material,3.7281269600291016
631,Read Or Die,3.72796948460611
632,Justice League,3.7275671664446928
633,The Weather Underground,3.7274525203791864
634,Brooklyn Babylon,3.7272211021748385
635,Battle Athletes Victory: Vol. 4: Spaceward Ho!,3.727212366900172
636,Diary of a Country Priest,3.726676592477181
637,A Better Tomorrow III,3.7264104821146007
638,The Three Stooges Go Around the World in a Daze,3.7261963956977833
639,Backyardigans: It's Great to Be a Ghost,3.7261461035669607
640,The Postman Always Rings Twice,3.7259780186593883
641,Campion: Look to the Lady,3.725747031267768
642,Primus: Hallucino-Genetics Live 2004,3.725621193069039
643,White Sun of the Desert,3.725425268965777
644,Intolerance,3.725391610123246
645,City Hunter: Secret Service,3.7253370572527036
646,Berlin: Symphony of a Great City / Opus 1,3.724771389080903
647,Slayer: Still Reigning,3.7245984740841274
648,L'Age D'Or,3.7242205905908836
649,They Came Back,3.724086775566592
650,Tha EastSidaz,3.72403356253883
651,Annie: Special Anniversary Edition,3.723971374778137
652,Party Monster: The Shockumentary,3.7237441869975476
653,Stella Dallas,3.723743608496781
654,Wodehouse Playhouse: Series 2,3.723701685265212
655,John Mayall & The Bluesbreakers and Friends: 70th Birthday Concert,3.7236882421823876
656,Elvis Costello & the Imposters: Live in Memphis,3.7236662088928587
657,Born Yesterday,3.7233394653619465
658,Pompeii: The Last Day,3.7230750206065246
659,In This World,3.722969626969723
660,Dr. Andrew Weil: 8 Weeks to Optimum Health & Spontaneous Healing,3.722727581643024
661,Mi Vida Loca (My Crazy Life),3.7225961758640125
662,The Winds of War,3.7225128293428824
663,Summer Magic,3.7225000654305163
664,Carandiru,3.7224509070560208
665,Mobile Suit Gundam SEED,3.722270543625041
666,411VM Skateboarding: Issue 61,3.722200031253358
667,That Funny Feeling,3.722173815199301
668,Nine Innings from Ground Zero,3.722006581961945
669,Absolute Beginners,3.7218818405830008
670,The Cincinnati Kid,3.7215220095033144
671,Doctor Who: Resurrection of the Daleks,3.7214993333692603
672,Eric Clapton: Crossroads Guitar Festival 2004,3.721470767096534
673,Batman Beyond: Tech Wars / Disappearing Inque,3.721245657971757
674,The Vicar of Dibley: 10th Anniversary Specials,3.721101086064659
675,Titan A.E.,3.7210523213906734
676,Blue's Clues: Classic Clues,3.720856361972266
677,Cartoon Network Halloween: 9 Creepy Cartoon Capers,3.720709509452108
678,Volcano Above the Clouds: Nova,3.720255975307908
679,Three Musketeers,3.7201641094002333
680,The Carol Burnett Show: Let's Bump Up the Lights!,3.719920453780942
681,Rose Hill,3.7198590260992503
682,Black Mask,3.719852482783236
683,Paul McCartney and Friends: The PETA Concert for Party Animals,3.7198414791642636
684,Secrets of Lost Empires 2: Medieval Siege,3.719837613122617
685,The Most Dangerous Game,3.7197210346266303
686,House of Wax / The Mystery of the Wax Museum,3.719709640298824
687,Shoot to Kill,3.7194682231318055
688,Rebecca: Bonus Material,3.7194243252458628
689,Excel Saga,3.7193940080179204
690,Zatoichi's Conspiracy,3.7190641629246657
691,Being John Malkovich,3.719060651376084
692,The Green Berets,3.7189699901119115
693,Kasoor,3.71893977449191
694,Colossus: The Forbin Project,3.718805117625242
695,Cardcaptor Sakura: The Movie 2: The Sealed Card,3.718724765150038
696,Midsomer Murders: Strangler's Wood,3.7186604170121504
697,Blue's Clues: Blue's Room: Beyond Your Wildest Dreams!,3.718477662242009
698,Transformers Armada,3.718475673402042
699,Trees Lounge,3.718211634576987
700,Emily Bronte's Wuthering Heights,3.7181192344611445
701,Mail Call: The Best of Season 2,3.7179470391057055
702,Danielle Steel's Changes,3.7177161678065884
703,Ghosts of the Abyss: Bonus Material,3.7177011891769705
704,Of Unknown Origin,3.717613710437345
705,Tokyo Drifter,3.717485522782355
706,King of the Hill: Season 3,3.717448396171553
707,WWE: Mick Foley's Greatest Hits and Misses,3.7170196182237643
708,My Favorite Brunette,3.7170089182219126
709,Poltergeist,3.716832866631182
710,Alien Planet,3.716651001093355
711,Tom Dowd and the Language of Music,3.7166373413779237
712,Old Khottabych,3.716505405145213
713,At Close Range,3.716493326324792
714,How I Got into College,3.716390492520311
715,Classic Cartoon Favorites: Extreme Adventure Fun,3.7163027867406466
716,Beat the Devil,3.7161442751931033
717,House of Fools,3.7158875411596366
718,Fingersmith,3.7156972158149197
719,Directors: Spike Lee,3.715656639636504
720,Marmalade Boy: Ultimate Scrapbook: Vol. 3,3.7154834276121806
721,The Trouble With Harry,3.7153380840853414
722,The Hurricane,3.715160431807582
723,50 First Dates,3.7150916408185486
724,The Twilight Zone: Vol. 12,3.7146481843482313
725,Mother (Russian Silent),3.714395698617671
726,Luther Vandross: Journeys in Black,3.7140209142680147
727,Die Hard 2: Die Harder,3.7140060859763078
728,The Little Fugitive,3.713943464551698
729,Napoleon,3.7139153422370876
730,Back by Midnight,3.713763676738634
731,Classic Albums: Meat Loaf: Bat Out of Hell,3.7137427196880695
732,Great Alaska Train Adventure,3.713491735188955
733,S.W.A.T.: Season 1,3.713232480000678
734,Cheech & Chong's Up in Smoke,3.713061659893491
735,John Wayne: Man from Utah/Sagebrush Trail/Riders of Destiny/Star Packer,3.7124793535597207
736,Devo: The Complete Truth About De-evolution,3.712330945555816
737,Ghost Dog: The Way of the Samurai,3.7122058011258128
738,Waydowntown,3.712148622946634
739,The Magic Christian,3.7121405678604793
740,Roughnecks: The Starship Troopers Chronicles: The Pluto Campaign,3.7120543978037013
741,The Prime of Miss Jean Brodie,3.7120277590309483
742,The Final Countdown,3.711961034875398
743,Birdy,3.711927186365062
744,The Dead Zone,3.711759271002448
745,Foo Fighters: Everywhere but Home,3.7116466142200752
746,Ken Burns' The West,3.711545542695939
747,Tenjho Tenge,3.7113834104688688
748,Liberty! The American Revolution,3.7113619149330437
749,Carlos Mencia: Not for the Easily Offended: Live in San Jose,3.7110638002861798
750,The French Connection: Bonus Material,3.7102978099758093
751,The Wasp Woman/Attack of the Giant Leeches,3.71025368913046
752,The Educational Archives: Vol. 1: Sex & Drugs,3.7100199184432934
753,Wire in the Blood: The Mermaids Singing,3.7098946240413504
754,El Grito,3.7093141435938204
755,Short Shorts,3.7092252758378574
756,Cocoon,3.709223389101041
757,Hemp Revolution,3.7091518270987214
758,Character,3.709007725203027
759,Classic Cartoon Favorites: Starring Goofy,3.7088164449246137
760,Sesame Street: Let's Make Music,3.708459787953178
761,Rooster Cogburn,3.7082624814908884
762,Nijinsky,3.708107795780651
763,R.E.M.: Parallel,3.707456536443144
764,Nobody Knows,3.7073672626334004
765,Do You Believe in Miracles?,3.7071491891829247
766,As Time Goes By: Series 8,3.7069448892414782
767,Jack,3.7069030106818652
768,Everybody Loves Raymond: Season 3,3.706867344663555
769,1942: A Love Story,3.7068182731086807
770,Moog,3.7057714379940534
771,Something's Gotta Give,3.7054129371621016
772,Voices of a Distant Star,3.7050772904298257
773,The Unreal Story of Pro Wrestling,3.704845388180112
774,Beauty and the Beast,3.7047543569186754
775,Dragon Ball Z: Bardock: The Father of Goku,3.7047543223029193
776,Voyage to the Planets and Beyond,3.704568930658628
777,Normal Life,3.704263947683651
778,Midnight Street Racing,3.7038537525198776
779,Rich and Famous,3.7036506103514464
780,Agatha Christie's Poirot: Sad Cypress,3.7034672917003713
781,The Three Stooges: Three Stooges in History,3.703157926729429
782,Noi the Albino,3.7027251939352666
783,Richard III,3.7026498841873754
784,French & Saunders: Living in a Material World,3.702619743295572
785,The Politician's Wife,3.702529568493593
786,The Avengers '67,3.7023755728945287
787,Man Ray: Prophet of the Avant Garde,3.702312323867277
788,The Rundown,3.702086240454322
789,MTV: Punk'd: Season 2,3.701944077465826
790,The Terminal: Bonus Material,3.7018708052971516
791,Project Greenlight: Season 2,3.701712941902935
792,The Real McCoys,3.7016573726189357
793,Betrayed,3.7014983665505237
794,Abbott & Costello Meet the Mummy,3.701467522729964
795,Homeless to Harvard,3.7014058585402956
796,Bad Boys,3.701397837760748
797,The Women,3.7009734724329113
798,Wolves at Our Door,3.7008119020002597
799,The Poseidon Adventure,3.7007731747269985
800,Randy Newman: At the Odeon,3.700565423135833
801,Lost in Yonkers,3.7003533405130096
802,The Pretender: Season 1,3.700178855343738
803,The Blues Brothers: Theatrical Cut,3.6998463271829634
804,Lennon Legend: The Very Best of John Lennon,3.699710754882857
805,George Winston: Seasons in Concert: Windham Hill,3.6996733168945775
806,A Beautiful Mind: Bonus Material,3.6988769872245344
807,Madadayo,3.697469968342543
808,Love Actually,3.6974394795263263
809,End of the Century: The Story of the Ramones,3.6973125970321497
810,Not Without My Daughter,3.697120316771176
811,Parallel Dual,3.6970847089646908
812,Maya Lin: A Strong Clear Vision,3.69670671420726
813,Tarzan and His Mate / Tarzan Finds a Son! (Double Feature),3.6965722053820005
814,The Star Chamber,3.6962716747426776
815,Unprecedented: The 2000 Presidential Election,3.695811974609549
816,Boys Briefs 2,3.695602317270295
817,Black Adder,3.695267816285174
818,Slam,3.6943688239162187
819,King of Kings,3.694233520980272
820,Are You Being Served? Again: The Complete Series,3.6936781880266905
821,The Big Red One: Special Edition,3.6935922280865556
822,The Autobiography of Miss Jane Pittman,3.6934234038442377
823,Freaky Friday,3.6931439074739068
824,Pooh's Heffalump Halloween Movie,3.692962072293604
825,The Warriors,3.692650414014653
826,On Guard,3.692076901408601
827,Doctor Who: The Aztecs,3.6916537385892925
828,Trapped,3.6915635865164163
829,Reservoir Dogs: Bonus Material,3.6914626226275056
830,Sunshine,3.6912130058718167
831,The Night of the Shooting Stars,3.691192382803379
832,Cirque du Soleil: Dralion,3.691097950797141
833,Soul of the Game,3.690096339660876
834,The Memoirs of Sherlock Holmes,3.689773466207226
835,Mujhse Dosti Karoge,3.689621933743493
836,Inspector Morse 15: Masonic Mysteries,3.689572512639371
837,Batman: The Animated Series: Tales of the Dark Knight,3.689499893945013
838,Taxi: Season 3,3.6894791014797113
839,Urban Cowboy,3.6890379209703466
840,Bridget Jones's Diary,3.6889720298841775
841,Cracker: Series 1,3.68895885498951
842,By Brakhage: An Anthology,3.68886545400508
843,The Amityville Horror,3.6879413763465427
844,Little House on the Prairie: Season 2,3.687537345017335
845,Walking with Cavemen,3.68745584001711
846,Persuasion,3.687189432397336
847,Dixie Chicks: Top of the World,3.686893480883473
848,Mansfield Park,3.686511366678911
849,Stoked: The Rise and Fall of Gator,3.686394950132242
850,Hangman's Curse,3.6856575990741174
851,10 Things I Hate About You,3.684768738351921
852,Orson Welles: The Stranger/Orson Welles on Film,3.6845163598564867
853,Mezzo,3.6845162923109602
854,Mystery Science Theater 3000: The Wild World of Batwoman,3.6840768958012786
855,Miss Marple: Collection 2,3.6840530277149113
856,Highlander: Season 4,3.6838828578144853
857,A Thousand Acres,3.683879608487983
858,Beaches,3.683281624911221
859,Subspecies 4: Bloodstorm,3.6829957485598577
860,I Can Do Bad All By Myself,3.681939943951012
861,A Woman Is a Woman,3.681921954955689
862,The Living Edens: The Lost World: Venezuela's Ancient Tepuis,3.6818180811456824
863,Up and Down,3.681759058642651
864,My Man Godfrey,3.6817225992423492
865,Zeus and Roxanne,3.68132460565497
866,Batman the Animated Series: Vol. 3,3.6807044372999584
867,Superstar: The Life and Times of Andy Warhol,3.680221533643569
868,The Saint,3.6800599994483316
869,Man of La Mancha,3.679916164842572
870,The Gambler Returns: The Luck of the Draw,3.679246687990606
871,Giant Robo,3.6784658097125105
872,The Clash: Westway to the World,3.6773915177454133
873,The Desperate Trail,3.6772537858314203
874,Midsomer Murders: Written in Blood,3.677153196344853
875,Silverlake Life: The View From Here: 10th Anniversary Edition,3.6770498291872324
876,Thin Man Collection: Alias Nick and Nora,3.6769905902973115
877,The Testament of Dr. Mabuse,3.6763403115388456
878,Whipped,3.6757673460584304
879,The Killing,3.675290132992185
880,The Crucible,3.674723328226307
881,High Risk (Meltdown),3.674178710982031
882,The Brothers Quay Collection,3.67404273982837
883,The Firm: Maximum Cardio Burn Plus Abs,3.6738816158323484
884,Live Nude Girls Unite!,3.673744753866967
885,Hitman,3.673608103605008
886,Riding the Rails: American Experience,3.6734876658382474
887,Lupin the 3rd,3.6734156677730105
888,Music of the Heart,3.673164119315436
889,Bob the Builder: Bob Saves the Day!,3.673135041511882
890,Vietnam: A Television History,3.6728726922483754
891,Harlock Saga,3.6719143232129774
892,Big Bad Love,3.671721807885286
893,Von Ryan's Express,3.6717203908083134
894,Midsomer Murders: Ring Out Your Dead,3.671224865429987
895,Saturday Night Live: The Best of Dana Carvey,3.671050264400688
896,White Wolves: A Cry in The Wild 2,3.6703684439674666
897,Footloose: Special Collector's Edition,3.6702743885178784
898,Burn Up Excess: Vol. 3: Under the Gun,3.6692694559540286
899,Dora the Explorer: Super Babies,3.668812810237409
900,301/302,3.6685455830729805
901,Journey to the Center of the Earth,3.6681789492412764
902,Billy Bragg and Wilco: Man in the Sand,3.6678724454325424
903,Kati Patang,3.6674087494291205
904,VeggieTales Classics: Larry-Boy & The Fib from Outer Space,3.667388160656302
905,When Dinosaurs Roamed America,3.6671670786255266
906,Little Rascals #1-2,3.666706025293413
907,Bjork: The Inner or Deep Part of an Animal or Plant Structure,3.666490509685219
908,Get Real,3.666458490342488
909,The White Dragon,3.6663484390612684
910,Streets of Laredo,3.665560658206551
911,Woman Thou Art Loosed,3.6653479153246002
912,Three Stooges: Stooges at Work,3.665015133229397
913,Dodge City,3.664847170895401
914,Le Petit Soldat,3.6645604420374385
915,Blade 2: Bonus Material,3.664558334351424
916,Four Weddings and a Funeral,3.664510740329509
917,A Story of Floating Weeds,3.664221517589759
918,While You Were Sleeping,3.664185872805556
919,Sullivan's Travels,3.6633019126849473
920,Here's Lucy,3.6632422416916013
921,Coffy,3.6629067232835886
922,Tupac Vs.,3.6628997408690243
923,New Fist of the North Star,3.6627364177697164
924,Buck Rogers,3.6627063026013604
925,Talkin' Dirty After Dark,3.662691995615687
926,Garden State,3.6620748639688188
927,Robin Hood,3.6612347853615113
928,For the Love of Benji,3.661182449148568
929,Fright Night,3.6611397402758996
930,Thunderbirds,3.6611326667626996
931,Faces of Death IV,3.661039980512085
932,Trading Spaces,3.6608782602856125
933,Angie,3.6607853065239695
934,The Passion of the Christ,3.660709257919303
935,La Chevre,3.6606470356229477
936,Aimee and Jaguar,3.660380382000332
937,Cowboys & Angels,3.659955448209386
938,The Education of Little Tree,3.6599457315827393
939,Without a Trace,3.6594215768944536
940,Alaska,3.6593853923450212
941,Clifford: Happy Birthday Clifford / Puppy Love,3.6593600936891426
942,E's Otherwise,3.659248696250334
943,The Blind Swordman: Zatoichi,3.6591309687161218
944,Sesame Street: Elmo Saves Christmas,3.6591203327663404
945,George Carlin: Personal Favorites,3.6589005407388324
946,In Living Color: Season 3,3.6587100730990842
947,Sesame Street: Learning About Letters,3.658089624509618
948,The Omen,3.6580262781732413
949,The Phantom of the Opera: Special Edition,3.6579759662537215
950,2002 Olympic Figure Skating Competition,3.6577945870365443
951,Lightning in a Bottle,3.6577728590852314
952,The Four Feathers,3.657672621131121
953,Phantom of the Opera,3.6576528533235537
954,Dark Shadows: Vol. 6,3.6572710431675115
955,The English Patient,3.65691371397851
956,Oasis: There and Then,3.6568167697380654
957,Nevada Smith,3.6562016609403303
958,The Looney Tunes Golden Collection: Vol. 3,3.6561971586643427
959,A Hole in the Head,3.6561500236255613
960,Casino: 10th Anniversary Edition: Bonus Material,3.6560244279955496
961,The Longest Yard,3.6557991451749015
962,Make Mine Music,3.655309472156793
