,Unnamed: 0,Cust_Id,Rating,Movie_Id
83374233,2333,897732,3,14894
16513144,21764,571713,3,3197
33071602,2865,1701580,4,6014
34892361,8404,2052312,3,6255
12277680,78059,421668,4,2372
93222616,33550,512814,4,16522
58299781,3272,2046649,3,10704
92588729,40706,1293712,3,16390
56107946,4072,1715286,5,10239
48994767,588,50704,4,8826
32904644,33,2590082,3,5975
67063978,132856,738899,5,12232
69157036,3183,1819818,3,12526
59694891,2326,1386367,3,10979
1907512,3406,216134,2,357
26000903,12325,203602,3,4841
30785759,21448,2392003,4,5614
66687293,20841,1024036,4,12172
72465559,10268,1458460,5,13082
53718329,597,643324,3,9762
17875694,9737,2561778,3,3427
39698177,2016,223330,2,7009
71221877,13996,2479684,4,12911
12877329,133191,2268330,5,2452
81071632,47005,673172,3,14574
66680956,14504,860105,1,12172
95441613,64187,2043132,4,16922
41619385,4852,890593,4,7363
22867076,392,1784150,4,4310
41979123,12264,361763,4,7416
24243551,62767,1880956,3,4545
10017015,31363,2639749,1,1962
25521224,16936,703585,2,4740
86457886,29077,111579,5,15393
34765651,12235,2098472,4,6235
20967456,14225,2618645,3,3938
34564982,103411,401769,5,6206
91737568,575,1179266,5,16300
41313180,5773,50677,3,7293
40069278,29126,2571794,1,7067
11481717,36607,2267322,4,2186
59758238,29602,2522770,3,10986
83849193,34605,2600970,3,14961
97795701,51732,440708,4,17308
51082931,5733,2286380,4,9232
30953169,922,918562,2,5629
31999596,58186,2188355,3,5814
57826511,79134,1889832,4,10583
14416021,55666,169488,4,2782
36524985,92528,1701120,5,6475
42265289,29790,42380,3,7509
57101233,8533,729393,4,10420
62167191,173257,567175,5,11283
12976943,14753,371474,2,2462
51615085,137701,2338775,5,9340
63994623,4644,787003,4,11677
22188124,3013,2382306,3,4210
11645125,1534,1086847,5,2209
14297914,7999,1312904,4,2771
70903161,3000,2192344,2,12870
69523701,12390,881282,4,12591
77245508,25011,1455275,3,14050
29998538,79663,2484036,4,5496
25699815,11078,1327342,2,4761
99210648,12562,1881613,3,17499
29948022,29147,2131359,5,5496
58029359,4444,2070135,4,10620
74392641,425,1784997,5,13468
27716132,31787,2050613,5,5112
63858852,5646,500512,5,11661
74988747,13270,1120476,4,13582
7844841,29111,1134670,4,1571
42554489,1017,811412,4,7532
77416154,18979,1046590,4,14103
75168309,1000,16138,5,13614
98254460,7087,2602078,4,17343
88557718,98696,1169904,4,15755
38985955,21668,799978,5,6931
4764270,2171,2131693,2,954
8064383,45713,316045,4,1615
92365129,8448,199120,3,16380
99351643,7335,1295473,5,17526
87548110,2505,2059274,3,15555
70944410,44249,92954,5,12870
96717357,948,513568,4,17153
66999637,68515,981840,5,12232
67965317,75547,1450951,3,12338
26861361,5316,2026394,3,4996
12450296,26093,2429036,3,2391
56756719,1775,220627,4,10371
51808786,3231,2155860,3,9395
7188825,95247,2585091,3,1428
54976854,70542,699593,5,10042
62450005,12817,1059108,3,11325
35164539,51288,966955,3,6287
38726817,7089,1620557,3,6868
57592279,24128,1541330,3,10550
47017644,5474,1277779,5,8437
24600001,943,1529338,3,4628
74304863,63198,1165022,4,13462
90577795,72196,2365617,4,16128
31260925,13476,1153147,3,5708
87859919,148995,2008702,3,15582
63375081,130970,342020,4,11521
53322817,23447,2033070,5,9689
21057189,103958,1695536,2,3938
96457433,1077,772923,2,17127
4885250,29663,2389792,4,985
13683383,43974,1329886,3,2612
44660319,41,2354925,3,7916
38226156,4384,2431979,3,6810
60391337,23442,1352800,5,11077
4526685,49857,1377495,5,886
23369192,1010,2355630,5,4374
32300081,676,347785,4,5869
80070078,70565,2287072,5,14454
771389,54697,1206537,4,191
3426202,9411,2361804,3,658
85228766,194079,550263,4,15124
60028089,20949,2548154,5,11040
54169141,25040,342616,1,9863
9226848,532,1912283,3,1816
57524893,1721,1304853,3,10505
60914489,64611,840037,3,11149
24853197,28490,757556,3,4656
48072547,1995,2056695,4,8651
16710306,1644,1514611,4,3254
37703219,7858,338998,4,6708
18963728,23627,2024347,4,3624
24851248,26541,520593,3,4656
8519575,16694,1669584,4,1703
92191549,18309,1629522,5,16377
28653257,57333,1957988,5,5293
57141194,5236,60559,4,10423
59051608,1629,126216,3,10836
98287830,4542,851342,4,17355
29924437,5562,802154,3,5496
42608784,623,2622904,3,7545
76792951,2366,2187637,3,13930
17075902,33490,836191,5,3290
26191821,440,755921,4,4876
54793473,4659,512966,3,10012
77252709,32212,648585,5,14050
92781244,31133,659352,3,16438
60321114,118637,1955195,4,11064
90987507,20296,2082132,4,16201
48729793,71420,1787623,1,8782
52237904,47,545407,4,9477
49333530,4382,1270261,4,8877
19865298,16299,242171,4,3798
30758670,787,895218,4,5612
69172160,8901,879221,4,12530
41039488,7449,1929280,5,7239
25111760,682,1236413,1,4671
44401451,227,10374,4,7867
67559090,99915,1088293,2,12299
20809040,38524,126427,4,3925
8509235,6354,1796422,4,1703
99536220,20347,543507,4,17560
64598277,23,1881897,2,11801
94784664,29544,54407,4,16825
11046407,8710,655196,5,2149
49348289,7827,1300020,1,8881
41909229,50409,777916,2,7399
98029242,100480,2336741,4,17324
32123650,5134,812533,4,5847
48910103,7175,2565354,3,8808
4188522,42597,2435294,4,798
92370270,13589,2323895,5,16380
48419338,27917,670448,4,8743
11910544,2649,1935445,3,2304
9561639,6894,2238060,5,1867
13793378,16,657356,4,2636
3704544,36010,1290442,1,708
88319060,6570,1098412,4,15715
55445966,10452,1364473,5,10143
5617010,2977,1144870,4,1138
84394530,21503,1873844,4,15062
8158725,5745,1328243,2,1633
7027445,56543,121182,1,1406
18945703,5602,109667,5,3624
65197435,3993,505317,3,11909
78831111,10747,1989053,4,14312
49641964,137,1707448,4,8926
26762334,68839,2388820,3,4972
76829184,9667,1722187,4,13941
21745852,594,1754164,4,4105
99993212,84924,1690300,5,17627
81831770,25021,412795,3,14660
47317956,126,2018877,5,8526
83876423,61835,2630756,5,14961
70562169,4199,1838633,5,12792
81826587,19838,2265255,2,14660
90494707,9176,2258141,2,16118
8714812,14208,536180,4,1744
24199223,18439,1993440,4,4545
87101376,17457,2368458,3,15471
58522853,1988,2016653,3,10744
7299436,4779,551743,3,1467
32796218,1834,2268194,5,5946
26334066,4812,1116012,4,4904
26422389,37002,1276983,2,4914
19393586,1391,1292165,5,3685
55951003,17086,1036405,3,10225
58779107,53672,1240794,3,10785
6040805,60349,22226,4,1180
14827583,86868,973693,4,2862
71969733,12835,1007492,4,13050
12985716,23526,243612,3,2462
78440819,78003,213124,5,14240
49098444,3092,1111844,2,8837
12461189,36986,1279256,4,2391
60244193,41716,1871048,4,11064
82554270,3482,754135,4,14725
95904282,631,1423248,4,16995
71563138,9415,2300873,5,12940
96925196,116319,930,5,17157
25062820,10366,220175,4,4670
57341530,2233,773085,4,10451
32067635,7747,2170749,5,5837
41013648,8525,1425494,1,7237
4806050,6762,1215759,2,963
36227821,14106,2079901,4,6445
80259609,11730,330038,1,14476
65135567,2847,1692344,2,11903
37692749,5363,1664953,4,6706
35103759,17678,54942,4,6281
38093594,1352,931588,5,6796
67772100,90341,511350,3,12317
30772858,8547,2339655,3,5614
32398070,18317,1836871,2,5895
98762211,565,2110050,2,17428
107211,14413,897459,5,30
15561979,4048,972144,2,3013
23327578,125,870206,4,4367
71522320,107,946335,3,12928
57673275,105124,666023,4,10550
35148260,35009,1757246,5,6287
16807709,1366,637106,3,3265
2251135,1418,1037868,4,425
80584581,2155,43177,2,14528
56586291,100860,1464088,1,10358
72612266,22487,2235666,4,13102
90759521,36781,2024658,3,16147
53653173,95543,990773,3,9756
31182266,39825,2634172,4,5695
56151308,25486,2436284,4,10241
42315592,4342,2295279,4,7511
2021050,29811,79682,4,361
85526033,5717,948208,5,15171
3873678,1802,1251357,2,751
72136587,28929,222452,4,13052
45658713,285,1828647,4,8163
32457176,873,1426860,5,5917
28160520,8783,2537933,3,5191
11289308,4910,1343436,3,2167
91284686,95269,1260270,1,16242
29760317,1687,571050,4,5462
85813655,7109,264267,4,15209
9854585,167406,529652,3,1905
76233802,886,1238390,4,13795
7581260,2646,348895,3,1530
98003385,74623,951081,5,17324
40652864,20524,2120272,3,7219
33529262,51857,2397327,4,6042
70693876,24217,1262628,3,12818
48346268,7139,2457004,4,8717
18396707,5268,74320,3,3522
5540487,70564,2023645,3,1110
86518484,89675,2466473,3,15393
12566743,37155,1102173,4,2395
69459385,99870,1762032,2,12582
12477964,53761,1686072,5,2391
87861011,150087,874227,4,15582
26495262,6733,380511,5,4932
96030620,22605,2351193,5,17008
83220652,17931,449562,4,14869
73585376,73818,410647,5,13359
95812756,19112,1213778,5,16977
90124553,6434,2250528,4,16047
6540154,17551,2116769,3,1289
84766323,8468,1979272,4,15107
60157212,3332,1210935,5,11050
22420045,8653,564016,4,4260
51772433,19338,1756501,3,9381
68674692,21269,2072471,4,12471
71980986,24088,2411719,4,13050
100378072,9076,235714,4,17762
43766255,1061,216534,4,7736
82787703,20689,1280857,5,14759
14540082,6796,2244658,5,2800
46672593,4705,770028,4,8384
51458334,8815,545780,5,9330
11834057,7245,1544885,2,2284
39501930,76298,2014833,5,6974
75378661,20275,1054453,4,13636
99039672,10236,1601656,3,17479
95965587,18959,407525,4,17002
35869300,44736,320581,2,6386
81281664,27,2038707,3,14594
95300228,44629,263031,5,16901
58273370,692,1392933,4,10692
100295276,3028,16792,5,17714
18057995,53499,1538347,4,3433
50913289,61802,1074152,3,9189
44362592,2594,1203445,3,7852
13257225,1076,2409465,2,2513
38998098,33811,1069105,4,6931
3587747,10433,2360796,5,692
37755420,650,2121865,5,6718
37976582,2924,2190359,2,6741
67026605,95483,2001498,5,12232
8023863,5193,487607,4,1615
71840001,3684,1385338,3,13007
90253181,19863,1915501,4,16075
44858101,7549,1880040,4,7971
77912587,1417,168523,4,14183
40050371,10219,249605,1,7067
41232861,25136,1676648,3,7281
19548370,17882,2186938,3,3728
9570372,6350,1749673,1,1877
32066081,6193,2364551,5,5837
45642758,45300,1091823,5,8159
92954811,4604,1751276,2,16459
11921681,5444,2620545,4,2314
28515252,7217,1458612,2,5257
8929955,3054,1374943,2,1788
14046393,22804,1162514,5,2699
23190681,9191,893568,3,4356
64251704,12268,340659,3,11702
16333880,1261,1838055,3,3152
100388946,19950,561184,4,17762
61294337,9187,1728389,4,11182
49147775,38444,1345387,5,8840
79586655,3440,1468146,5,14381
87408050,2609,1553047,3,15531
18450033,821,2461508,3,3535
71923901,3258,697595,5,13031
81593772,11532,847941,4,14624
24232909,52125,419346,4,4545
62145564,151630,2159915,2,11283
22284171,9702,1237926,5,4227
71992593,35695,72530,4,13050
13816395,506,2229831,5,2644
7941627,23367,1610711,2,1590
28351606,1233,730423,3,5236
94799133,1043,219897,4,16834
17266445,59069,2121720,3,3320
27867946,3304,619823,3,5154
51357530,972,1192838,5,9289
25639312,113386,422970,3,4745
84997617,31816,1121304,4,15116
35970146,145582,822625,4,6386
41590135,19997,2109789,3,7356
100305717,847,1242344,3,17723
60625928,121806,1890044,3,11089
12868404,124266,1907661,5,2452
93554423,31992,916186,4,16596
88337516,25026,1644411,3,15715
46756548,66716,193320,2,8387
10802555,6115,406600,5,2114
6560172,1343,2544118,4,1292
91881786,128,1141370,3,16339
62922740,30605,1172958,5,11443
40612137,14750,56514,2,7208
27787013,16363,546802,2,5121
23477341,9161,2323183,4,4392
3192849,82,104544,4,588
29934145,15270,729585,4,5496
28336116,15158,1020745,2,5227
68924209,59552,1853520,1,12494
55614388,20169,224895,4,10168
2924033,1090,2639115,4,550
33499965,22560,1293382,3,6042
50251924,69665,541740,5,9051
11934180,1812,2052131,3,2319
71760013,4732,829650,3,12975
96243984,9738,1167553,4,17081
58442268,89340,2460374,4,10730
27932904,4406,1070986,3,5156
45777014,31519,1328028,1,8181
53745572,21806,1399999,5,9768
56346576,9460,866383,3,10282
87066702,13943,323255,1,15465
80933737,82581,2334289,5,14550
26409652,24265,1235806,4,4914
58477559,20893,670488,5,10734
98049705,10861,1734270,3,17328
90513310,7711,2470589,5,16128
7218284,7514,476725,4,1435
70603220,3542,300974,5,12799
4301016,46,1447354,4,829
59688392,7782,396152,4,10970
16741184,32522,870134,3,3254
32815470,21086,1228654,2,5946
70110126,26551,1669062,4,12694
726998,10306,2426420,2,191
43478283,46,1848102,4,7644
37649279,1873,1758072,5,6698
23932701,92747,1165002,5,4472
81303240,14485,853383,3,14601
84067911,65049,2277737,3,14999
35742713,20228,1717603,5,6362
72389122,81067,1198348,3,13081
61729026,20806,2494063,1,11242
50162106,51615,814408,4,9049
97461947,1182,1081832,1,17245
47653824,76534,887751,5,8596
88983458,17173,2131899,3,15815
89929182,117,735678,4,15992
40244879,1678,2426754,2,7149
99900307,3768,1842491,3,17624
18521942,59020,1427832,2,3538
85320150,3659,136430,5,15151
52114575,3149,2117797,2,9469
42563355,2011,231680,4,7534
68780993,51854,2209039,3,12476
31200267,57826,40625,1,5695
44820392,5523,2157776,4,7942
76859230,21788,281783,3,13955
1790731,27010,1482921,3,331
89823885,16757,131933,3,15955
95892053,2312,221477,3,16994
3454702,37911,1245383,4,658
5604906,170,1902354,3,1132
96338452,67881,806198,4,17088
25583378,57452,1011888,5,4745
5623854,9821,415279,3,1138
34096786,110026,132784,4,6134
23117306,62491,187099,5,4345
12687645,46782,444603,5,2430
75432990,214,1588284,4,13648
40061657,21505,41274,2,7067
54979098,72786,1081296,5,10042
44872866,22314,540697,3,7971
98275587,16160,1101965,4,17346
87171729,87810,1602224,5,15471
3355102,9178,1732365,4,629
84267083,1241,1714066,3,15053
76652065,37051,424098,3,13887
94037300,1920,1034831,4,16700
12082271,74539,1907661,3,2342
2096140,7355,633666,4,393
96549685,987,62682,2,17134
89208676,79465,2257189,5,15844
21760880,12784,2384933,2,4109
4618411,20335,1511243,3,896
539763,514,1935453,3,157
61568398,33538,1026294,2,11209
61072759,10164,787994,5,11164
59444236,19764,1610420,4,10928
39571864,9595,2588644,1,6983
72949205,2699,1049698,3,13207
74803535,7399,673262,5,13542
76487753,4836,101692,1,13851
38285682,31763,2551392,4,6829
26670732,20406,186880,3,4956
73493800,20556,1825413,4,13342
61238518,26488,34762,3,11173
85076973,42286,1958383,3,15124
95255654,55,1744889,1,16901
58743445,18010,2165574,4,10785
96120164,41042,2474171,3,17031
96285811,15240,2284082,5,17088
46574082,19798,2260145,3,8376
55963434,29517,1927302,4,10225
55972036,38119,877376,4,10225
94865798,414,1545130,4,16864
75504581,60987,2081043,1,13651
75325408,703,786415,4,13629
97798273,54304,569571,5,17308
85042424,7737,1260217,4,15124
93801015,2567,466916,4,16641
68075186,89519,174167,2,12343
30019419,100544,1532626,1,5496
71224508,16627,1052361,2,12911
94869636,4252,780850,3,16864
38609597,44195,455024,4,6859
90599753,181,2634967,1,16131
3505202,2940,1148389,1,668
70857707,1956,1951089,3,12860
91735255,3344,704279,1,16298
38347457,6262,33079,5,6833
16556424,1264,2120864,4,3207
93736713,20146,1580402,3,16640
92554360,6337,1169268,3,16390
64457650,3438,2352275,4,11775
54295291,28212,263514,5,9886
2438891,69988,1866861,5,457
57964599,35408,1734843,4,10607
38027810,34834,1653237,4,6760
65567133,3865,1300218,2,12031
9335077,20865,301272,1,1843
77709583,14648,630815,4,14144
32777288,87139,818644,3,5939
43924142,1658,1601306,3,7755
76460938,10921,1792303,4,13847
13185630,14301,2026150,3,2495
23917404,77450,1900997,3,4472
35087037,956,830363,3,6281
54257029,56700,944944,5,9882
96333909,63338,1372019,2,17088
7808331,56365,1780507,3,1561
53159113,8,1049731,5,9652
75464702,21108,505561,4,13651
45074827,23392,1156852,3,8016
20098117,5040,1534773,4,3826
25518915,14627,1582149,3,4740
6054460,74004,2546737,5,1180
27507544,33053,2553611,5,5085
81718792,81276,2358949,1,14644
42085479,32048,4277,4,7430
53634022,76392,992849,2,9756
96766636,49060,1086311,4,17154
24901877,77170,1539464,3,4656
62459851,422,1506186,3,11333
45717363,2328,87271,2,8177
70060404,35490,905531,3,12690
80024569,25056,1957496,3,14454
1604383,41159,1248726,4,313
33114487,6278,1271382,4,6027
72331436,23381,996101,3,13081
95590823,13096,1673125,4,16954
99286671,31556,1253550,5,17508
16320032,103775,485601,4,3151
41462405,35976,379808,2,7331
39003093,38806,1733877,2,6931
85214633,179946,1492492,5,15124
23245397,63907,2315626,3,4356
35402149,37147,1011574,4,6329
94926485,32845,1811592,3,16872
88344337,31847,202811,4,15715
2924287,1344,615240,5,550
75228367,61058,1592416,3,13614
20855099,84583,923909,5,3925
44668230,1382,1005337,4,7919
36043164,31692,2552319,2,6408
44069525,928,1392589,2,7769
26258041,31161,95905,3,4883
28561628,8862,564610,2,5287
80041998,42485,1247741,3,14454
18812768,22761,2237137,5,3610
1574509,11285,1335336,3,313
72526822,14114,415860,5,13087
71004890,738,1763559,4,12874
24849455,24748,560203,3,4656
7510352,6504,307301,4,1509
33906004,7301,835932,2,6119
13287742,367,791291,4,2522
91754268,16020,1929568,5,16302
89446653,91199,1147412,4,15887
54979088,72776,1182783,5,10042
83422980,24569,1426451,3,14909
75170741,3432,2307128,5,13614
5969212,11272,1880956,3,1175
43702534,589,2205189,3,7713
47688713,4593,570159,4,8603
47038433,19148,649150,5,8438
80160202,18089,1962300,3,14457
86208074,29113,1600111,4,15342
4950232,913,1359827,3,988
13166527,66,202678,1,2491
52134832,17724,1221981,3,9471
22427605,16213,1307699,3,4260
10639961,55973,361645,5,2095
30405515,22070,1983325,4,5561
98964361,1203,1001129,2,17467
70190200,25974,2279777,4,12732
36051893,40421,668106,3,6408
36193890,8133,990655,3,6437
13622210,5855,1519726,4,2595
6711991,81098,942334,3,1307
67420342,76386,2000549,4,12293
72846480,142,2330253,4,13187
22683600,25648,1508089,3,4302
58723603,177,2040859,1,10779
77448141,50966,2028251,5,14103
5235741,18754,448086,3,1066
52978897,16940,218624,5,9628
15516878,20753,49380,5,2992
83636856,195,2500407,4,14935
3112551,99204,958634,3,571
24340608,6377,2355324,4,4577
50985559,45366,1928776,4,9205
94350599,58577,2403866,4,16740
87418578,13137,1669559,2,15531
33934416,5893,2143764,3,6120
33535141,57736,2215060,3,6042
96519633,56145,2179594,5,17129
19370000,20345,1202634,4,3684
86857886,4502,1135101,5,15429
14154500,3583,2293774,5,2735
9626852,8957,180264,4,1890
23843299,3345,2639973,1,4472
64817976,29268,2632226,3,11837
64155456,2133,2223583,4,11688
8550647,47766,1011627,5,1703
98685608,5520,523779,3,17411
27272359,98749,366894,5,5054
57121475,17082,2204563,1,10421
64719135,76868,1044125,5,11812
62091556,97622,841930,4,11283
77952191,38193,2486844,3,14185
12247123,47502,2305961,5,2372
62110325,116391,1130496,5,11283
49434524,11679,673206,3,8904
60271962,69485,1234452,3,11064
59660591,3721,415478,4,10955
45202386,8191,2167042,1,8046
16855830,8273,72395,4,3269
486148,27999,718950,5,143
45321245,57927,1794244,3,8079
52053604,36118,50773,2,9442
23298673,4136,2572463,4,4364
28569745,16979,833951,5,5287
46815444,3329,480870,1,8389
52057108,39622,1524307,4,9442
75426546,1633,2145443,5,13643
52544662,127,724745,3,9588
56727320,14351,1354313,5,10363
23627577,12519,939654,4,4420
37341984,21027,1963434,4,6642
1449050,72137,605862,3,299
29779677,2811,77225,3,5468
84404586,31559,981366,2,15062
18042790,38294,2617679,4,3433
45344283,15511,85797,2,8086
75573229,129635,618529,3,13651
65916664,23172,2497281,5,12074
9799169,111990,2636660,5,1905
